日期,收盘,开盘,高,低,交易量,涨跌幅
2023/7/8,"30,318.00","30,370.00","30,406.00","30,086.00",0.46K,-0.0017 
2023/7/9,"30,188.00","30,318.00","30,459.00","30,081.00",0.78K,-0.0043 
2023/7/10,"30,445.00","30,188.00","31,044.00","29,988.00",1.28K,0.0085 
2023/7/11,"30,654.00","30,445.00","30,822.00","30,359.00",0.71K,0.0069 
2023/7/12,"30,428.00","30,654.00","30,998.00","30,260.00",1.07K,-0.0074 
2023/7/13,"31,500.00","30,428.00","31,814.00","30,307.00",2.91K,0.0352 
2023/7/14,"30,343.00","31,500.00","31,657.00","29,969.00",2.41K,-0.0367 
2023/7/15,"30,310.00","30,343.00","30,419.00","30,283.00",0.38K,-0.0011 
2023/7/16,"30,260.00","30,310.00","30,469.00","30,108.00",0.53K,-0.0016 
2023/7/17,"30,172.00","30,260.00","30,353.00","29,701.00",1.33K,-0.0029 
2023/7/18,"29,888.00","30,172.00","30,269.00","29,618.00",1.28K,-0.0094 
2023/7/19,"29,939.00","29,888.00","30,220.00","29,829.00",0.50K,0.0017 
2023/7/20,"29,839.00","29,939.00","30,438.00","29,625.00",1.31K,-0.0033 
2023/7/21,"29,942.00","29,839.00","30,091.00","29,770.00",1.12K,0.0035 
2023/7/22,"29,811.00","29,942.00","30,035.00","29,673.00",0.19K,-0.0044 
2023/7/23,"30,122.00","29,811.00","30,370.00","29,777.00",0.50K,0.0104 
2023/7/24,"29,224.00","30,122.00","30,125.00","28,931.00",1.62K,-0.0298 
2023/7/25,"29,272.00","29,224.00","29,404.00","29,101.00",0.37K,0.0016 
2023/7/26,"29,390.00","29,272.00","29,720.00","29,150.00",0.75K,0.0040 
2023/7/27,"29,256.00","29,390.00","29,601.00","29,123.00",0.61K,-0.0046 
2023/7/28,"29,365.00","29,256.00","29,578.00","29,169.00",0.32K,0.0037 
2023/7/29,"29,402.00","29,365.00","29,443.00","29,305.00",0.15K,0.0013 
2023/7/30,"29,315.00","29,402.00","29,488.00","29,111.00",0.49K,-0.0030 
2023/7/31,"29,273.00","29,315.00","29,560.00","29,164.00",0.45K,-0.0014 
2023/8/1,"29,746.00","29,273.00","29,746.00","28,663.00",1.64K,0.0162 
2023/8/2,"29,197.00","29,746.00","30,056.00","28,975.00",1.18K,-0.0185 
2023/8/3,"29,206.00","29,197.00","29,438.00","28,995.00",0.62K,0.0003 
2023/8/4,"29,119.00","29,206.00","29,335.00","28,863.00",0.59K,-0.0030 
2023/8/5,"29,075.00","29,119.00","29,153.00","28,993.00",0.41K,-0.0015 
2023/8/6,"29,095.00","29,075.00","29,198.00","29,007.00",0.39K,0.0007 
2023/8/7,"29,223.00","29,095.00","29,289.00","28,722.00",1.03K,0.0044 
2023/8/8,"29,796.00","29,223.00","30,235.00","29,165.00",1.36K,0.0196 
2023/8/9,"29,597.00","29,796.00","30,163.00","29,393.00",1.22K,-0.0067 
2023/8/10,"29,458.00","29,597.00","29,745.00","29,384.00",1.44K,-0.0047 
2023/8/11,"29,434.00","29,458.00","29,549.00","29,258.00",1.10K,-0.0008 
2023/8/12,"29,445.00","29,434.00","29,495.00","29,393.00",0.20K,0.0004 
2023/8/13,"29,314.00","29,445.00","29,477.00","29,297.00",0.27K,-0.0044 
2023/8/14,"29,445.00","29,314.00","29,689.00","29,103.00",0.79K,0.0045 
2023/8/15,"29,200.00","29,445.00","29,499.00","29,109.00",0.49K,-0.0083 
2023/8/16,"28,730.00","29,200.00","29,255.00","28,728.00",1.07K,-0.0161 
2023/8/17,"26,661.00","28,730.00","28,778.00","24,863.00",4.96K,-0.0720 
2023/8/18,"26,066.00","26,661.00","26,823.00","25,699.00",2.04K,-0.0223 
2023/8/19,"26,115.00","26,066.00","26,279.00","25,812.00",0.33K,0.0019 
2023/8/20,"26,215.00","26,115.00","26,305.00","26,018.00",0.60K,0.0038 
2023/8/21,"26,144.00","26,215.00","26,255.00","25,850.00",0.90K,-0.0027 
2023/8/22,"26,057.00","26,144.00","26,156.00","25,490.00",1.07K,-0.0033 
2023/8/23,"26,461.00","26,057.00","26,834.00","25,840.00",1.19K,0.0155 
2023/8/24,"26,199.00","26,461.00","26,598.00","25,962.00",0.83K,-0.0099 
2023/8/25,"26,079.00","26,199.00","26,314.00","25,825.00",1.27K,-0.0046 
2023/8/26,"26,045.00","26,079.00","26,142.00","26,019.00",0.21K,-0.0013 
2023/8/27,"26,121.00","26,045.00","26,198.00","25,997.00",0.13K,0.0029 
2023/8/28,"26,147.00","26,121.00","26,264.00","25,900.00",0.69K,0.0010 
2023/8/29,"27,752.00","26,147.00","28,097.00","25,954.00",2.68K,0.0614 
2023/8/30,"27,325.00","27,752.00","27,789.00","27,085.00",1.29K,-0.0154 
2023/8/31,"25,967.00","27,325.00","27,550.00","25,750.00",3.63K,-0.0497 
2023/9/1,"25,816.00","25,967.00","26,164.00","25,354.00",2.05K,-0.0058 
2023/9/2,"25,870.00","25,816.00","25,995.00","25,763.00",1.17K,0.0021 
2023/9/3,"25,980.00","25,870.00","26,114.00","25,826.00",0.45K,0.0043 
2023/9/4,"25,823.00","25,980.00","26,092.00","25,666.00",0.72K,-0.0060 
2023/9/5,"25,793.00","25,823.00","25,886.00","25,602.00",1.02K,-0.0012 
2023/9/6,"25,783.00","25,793.00","26,023.00","25,453.00",1.14K,-0.0004 
2023/9/7,"26,264.00","25,783.00","26,444.00","25,645.00",1.21K,0.0187 
2023/9/8,"25,918.00","26,264.00","26,435.00","25,692.00",0.86K,-0.0132 
2023/9/9,"25,910.00","25,918.00","25,948.00","25,823.00",0.27K,-0.0003 
2023/9/10,"25,860.00","25,910.00","26,009.00","25,638.00",0.50K,-0.0019 
2023/9/11,"25,183.00","25,860.00","25,904.00","24,927.00",1.24K,-0.0262 
2023/9/12,"25,851.00","25,183.00","26,566.00","25,152.00",2.49K,0.0265 
2023/9/13,"26,238.00","25,851.00","26,430.00","25,797.00",0.87K,0.0150 
2023/9/14,"26,544.00","26,238.00","26,832.00","26,151.00",2.56K,0.0117 
2023/9/15,"26,625.00","26,544.00","26,862.00","26,255.00",0.90K,0.0031 
2023/9/16,"26,576.00","26,625.00","26,792.00","26,477.00",0.32K,-0.0018 
2023/9/17,"26,547.00","26,576.00","26,632.00","26,444.00",0.33K,-0.0011 
2023/9/18,"26,788.00","26,547.00","27,452.00","26,444.00",2.87K,0.0091 
2023/9/19,"27,244.00","26,788.00","27,506.00","26,700.00",1.60K,0.0170 
2023/9/20,"27,149.00","27,244.00","27,414.00","26,847.00",1.44K,-0.0035 
2023/9/21,"26,594.00","27,149.00","27,167.00","26,416.00",1.53K,-0.0204 
2023/9/22,"26,606.00","26,594.00","26,749.00","26,532.00",2.04K,0.0005 
2023/9/23,"26,609.00","26,606.00","26,662.00","26,555.00",0.88K,0.0001 
2023/9/24,"26,299.00","26,609.00","26,768.00","26,211.00",2.03K,-0.0117 
2023/9/25,"26,330.00","26,299.00","26,465.00","26,045.00",1.17K,0.0012 
2023/9/26,"26,244.00","26,330.00","26,410.00","26,129.00",0.90K,-0.0033 
2023/9/27,"26,391.00","26,244.00","26,872.00","26,147.00",1.91K,0.0056 
2023/9/28,"27,046.00","26,391.00","27,300.00","26,368.00",1.07K,0.0248 
2023/9/29,"26,929.00","27,046.00","27,263.00","26,745.00",1.06K,-0.0043 
2023/9/30,"26,980.00","26,929.00","27,109.00","26,909.00",0.33K,0.0019 
2023/10/1,"28,008.00","26,980.00","28,100.00","26,973.00",1.83K,0.0381 
2023/10/2,"27,526.00","28,008.00","28,566.00","27,345.00",2.08K,-0.0172 
2023/10/3,"27,431.00","27,526.00","27,700.00","27,211.00",0.77K,-0.0035 
2023/10/4,"27,805.00","27,431.00","27,845.00","27,249.00",0.89K,0.0136 
2023/10/5,"27,418.00","27,805.00","28,118.00","27,370.00",1.44K,-0.0139 
2023/10/6,"27,942.00","27,418.00","28,268.00","27,200.00",1.62K,0.0191 
2023/10/7,"27,967.00","27,942.00","28,026.00","27,840.00",0.45K,0.0009 
2023/10/8,"27,929.00","27,967.00","28,093.00","27,710.00",0.30K,-0.0014 
2023/10/9,"27,617.00","27,929.00","27,987.00","27,331.00",3.07K,-0.0112 
2023/10/10,"27,414.00","27,617.00","27,752.00","27,325.00",1.27K,-0.0074 
2023/10/11,"26,894.00","27,414.00","27,492.00","26,562.00",1.98K,-0.0190 
2023/10/12,"26,795.00","26,894.00","26,964.00","26,580.00",1.44K,-0.0037 
2023/10/13,"26,875.00","26,795.00","27,140.00","26,700.00",0.85K,0.0030 
2023/10/14,"26,871.00","26,875.00","26,995.00","26,830.00",0.36K,-0.0001 
2023/10/15,"27,168.00","26,871.00","27,297.00","26,832.00",0.47K,0.0111 
2023/10/16,"28,524.00","27,168.00","30,067.00","27,129.00",4.31K,0.0499 
2023/10/17,"28,410.00","28,524.00","28,624.00","28,109.00",0.83K,-0.0040 
2023/10/18,"28,332.00","28,410.00","28,978.00","28,171.00",1.02K,-0.0027 
2023/10/19,"28,745.00","28,332.00","28,904.00","28,155.00",1.56K,0.0146 
2023/10/20,"29,689.00","28,745.00","30,232.00","28,619.00",3.15K,0.0328 
2023/10/21,"29,922.00","29,689.00","30,343.00","29,478.00",0.79K,0.0078 
2023/10/22,"30,023.00","29,922.00","30,225.00","29,704.00",0.50K,0.0034 
2023/10/23,"33,069.00","30,023.00","33,525.00","29,923.00",6.76K,0.1015 
2023/10/24,"33,943.00","33,069.00","35,175.00","32,852.00",5.30K,0.0264 
2023/10/25,"34,504.00","33,943.00","35,147.00","33,756.00",2.24K,0.0165 
2023/10/26,"34,184.00","34,504.00","34,843.00","33,770.00",1.01K,-0.0093 
2023/10/27,"33,942.00","34,184.00","34,268.00","33,430.00",1.12K,-0.0071 
2023/10/28,"34,104.00","33,942.00","34,494.00","33,906.00",0.75K,0.0048 
2023/10/29,"34,551.00","34,104.00","34,783.00","33,969.00",1.50K,0.0131 
2023/10/30,"34,490.00","34,552.00","34,876.00","34,117.00",1.36K,-0.0018 
2023/10/31,"34,669.00","34,490.00","34,730.00","34,111.00",1.39K,0.0052 
2023/11/1,"35,447.00","34,669.00","35,561.00","34,114.00",1.99K,0.0224 
2023/11/2,"34,944.00","35,447.00","35,953.00","34,335.00",2.19K,-0.0142 
2023/11/3,"34,751.00","34,944.00","34,954.00","34,154.00",1.51K,-0.0055 
2023/11/4,"35,100.00","34,751.00","35,296.00","34,647.00",0.72K,0.0100 
2023/11/5,"35,064.00","35,100.00","35,399.00","34,532.00",0.61K,-0.0010 
2023/11/6,"35,053.00","35,064.00","35,323.00","34,798.00",0.37K,-0.0003 
2023/11/7,"35,455.00","35,053.00","35,930.00","34,578.00",0.97K,0.0115 
2023/11/8,"35,641.00","35,455.00","36,065.00","35,111.00",0.70K,0.0052 
2023/11/9,"36,699.00","35,641.00","37,973.00","35,562.00",3.97K,0.0297 
2023/11/10,"37,301.00","36,699.00","37,500.00","36,369.00",0.95K,0.0164 
2023/11/11,"37,141.00","37,301.00","37,405.00","36,720.00",1.22K,-0.0043 
2023/11/12,"37,042.00","37,141.00","37,215.00","36,760.00",0.45K,-0.0027 
2023/11/13,"36,511.00","37,042.00","37,410.00","36,390.00",1.23K,-0.0143 
2023/11/14,"35,542.00","36,511.00","36,756.00","34,860.00",2.05K,-0.0265 
2023/11/15,"37,865.00","35,542.00","37,949.00","35,374.00",1.99K,0.0654 
2023/11/16,"36,161.00","37,865.00","37,927.00","35,535.00",0.96K,-0.0450 
2023/11/17,"36,631.00","36,161.00","36,730.00","35,886.00",0.88K,0.0130 
2023/11/18,"36,581.00","36,631.00","36,849.00","36,234.00",0.34K,-0.0014 
2023/11/19,"37,368.00","36,581.00","37,509.00","36,410.00",0.52K,0.0215 
2023/11/20,"37,451.00","37,368.00","37,731.00","36,824.00",1.65K,0.0022 
2023/11/21,"35,794.00","37,451.00","37,638.00","35,791.00",2.68K,-0.0442 
2023/11/22,"37,407.00","35,794.00","37,870.00","35,663.00",2.09K,0.0451 
2023/11/23,"37,280.00","37,407.00","37,645.00","36,898.00",1.30K,-0.0034 
2023/11/24,"37,704.00","37,280.00","38,410.00","37,248.00",3.64K,0.0114 
2023/11/25,"37,782.00","37,704.00","37,891.00","37,583.00",1.13K,0.0021 
2023/11/26,"37,443.00","37,782.00","37,798.00","37,120.00",1.84K,-0.0090 
2023/11/27,"37,263.00","37,443.00","37,547.00","36,735.00",1.74K,-0.0048 
2023/11/28,"37,815.00","37,263.00","38,349.00","36,895.00",1.79K,0.0148 
2023/11/29,"37,834.00","37,815.00","38,366.00","37,599.00",1.19K,0.0005 
2023/11/30,"37,723.00","37,834.00","38,136.00","37,490.00",0.73K,-0.0029 
2023/12/1,"38,676.00","37,723.00","38,936.00","37,626.00",2.69K,0.0253 
2023/12/2,"39,438.00","38,676.00","39,678.00","38,634.00",2.86K,0.0197 
2023/12/3,"39,940.00","39,438.00","40,159.00","39,253.00",1.41K,0.0127 
2023/12/4,"41,942.00","39,940.00","42,335.00","39,940.00",2.95K,0.0501 
2023/12/5,"44,112.00","41,942.00","44,420.00","41,317.00",5.33K,0.0517 
2023/12/6,"43,814.00","44,112.00","44,285.00","43,444.00",5.13K,-0.0068 
2023/12/7,"43,290.00","43,814.00","44,091.00","42,881.00",2.94K,-0.0120 
2023/12/8,"44,173.00","43,290.00","44,699.00","43,101.00",1.96K,0.0204 
2023/12/9,"43,749.00","44,173.00","44,362.00","43,629.00",1.28K,-0.0096 
2023/12/10,"43,809.00","43,749.00","44,065.00","43,625.00",0.94K,0.0014 
2023/12/11,"41,287.00","43,809.00","43,840.00","40,286.00",3.00K,-0.0576 
2023/12/12,"41,501.00","41,287.00","42,113.00","40,733.00",0.90K,0.0052 
2023/12/13,"42,924.00","41,501.00","43,424.00","40,682.00",1.45K,0.0343 
2023/12/14,"43,064.00","42,924.00","43,434.00","41,601.00",1.67K,0.0033 
2023/12/15,"41,961.00","43,064.00","43,106.00","41,742.00",1.01K,-0.0256 
2023/12/16,"42,328.00","41,961.00","42,746.00","41,714.00",0.65K,0.0087 
2023/12/17,"41,406.00","42,328.00","42,442.00","41,304.00",1.11K,-0.0218 
2023/12/18,"42,672.00","41,406.00","42,753.00","40,556.00",1.46K,0.0306 
2023/12/19,"42,315.00","42,672.00","43,429.00","41,850.00",0.96K,-0.0084 
2023/12/20,"43,662.00","42,315.00","44,336.00","42,245.00",2.18K,0.0318 
2023/12/21,"43,890.00","43,662.00","44,250.00","43,363.00",1.17K,0.0052 
2023/12/22,"44,038.00","43,890.00","44,444.00","43,480.00",0.99K,0.0034 
2023/12/23,"43,801.00","44,038.00","44,068.00","43,342.00",0.66K,-0.0054 
2023/12/24,"43,026.00","43,801.00","43,975.00","42,700.00",0.79K,-0.0177 
2023/12/25,"43,641.00","43,026.00","43,880.00","42,784.00",0.84K,0.0143 
2023/12/26,"42,568.00","43,641.00","43,649.00","41,772.00",1.99K,-0.0246 
2023/12/27,"43,476.00","42,568.00","43,666.00","42,178.00",1.02K,0.0213 
2023/12/28,"42,617.00","43,476.00","43,793.00","42,388.00",1.09K,-0.0198 
2023/12/29,"42,139.00","42,617.00","43,168.00","41,433.00",1.64K,-0.0112 
2023/12/30,"42,199.00","42,139.00","42,664.00","41,585.00",0.67K,0.0014 
2023/12/31,"42,323.00","42,199.00","42,938.00","42,023.00",0.66K,0.0029 
2024/1/1,"44,175.00","42,323.00","44,190.00","42,232.00",1.16K,0.0438 
2024/1/2,"44,991.00","44,175.00","45,892.00","44,175.00",3.10K,0.0185 
2024/1/3,"42,869.00","44,991.00","45,559.00","40,499.00",4.19K,-0.0472 
2024/1/4,"44,221.00","42,869.00","44,798.00","42,673.00",1.85K,0.0315 
2024/1/5,"44,189.00","44,221.00","44,415.00","42,746.00",1.89K,-0.0007 
2024/1/6,"44,005.00","44,189.00","44,263.00","43,461.00",0.74K,-0.0042 
2024/1/7,"43,960.00","44,005.00","44,500.00","43,638.00",0.57K,-0.0010 
2024/1/8,"46,941.00","43,960.00","47,205.00","43,244.00",3.83K,0.0678 
2024/1/9,"46,113.00","46,941.00","47,845.00","45,133.00",3.87K,-0.0176 
2024/1/10,"46,636.00","46,113.00","47,572.00","44,352.00",5.05K,0.0113 
2024/1/11,"46,377.00","46,636.00","48,750.00","45,650.00",5.42K,-0.0056 
2024/1/12,"42,831.00","46,377.00","46,508.00","41,574.00",3.78K,-0.0765 
2024/1/13,"42,847.00","42,831.00","43,250.00","42,441.00",1.04K,0.0004 
2024/1/14,"41,737.00","42,847.00","43,075.00","41,719.00",1.10K,-0.0259 
2024/1/15,"42,508.00","41,737.00","43,359.00","41,705.00",0.93K,0.0185 
2024/1/16,"43,163.00","42,508.00","43,588.00","42,107.00",0.70K,0.0154 
2024/1/17,"42,778.00","43,163.00","43,215.00","42,237.00",0.80K,-0.0089 
2024/1/18,"41,337.00","42,778.00","42,932.00","40,704.00",1.38K,-0.0337 
2024/1/19,"41,719.00","41,337.00","42,212.00","40,364.00",1.55K,0.0092 
2024/1/20,"41,778.00","41,714.00","41,942.00","41,525.00",1.51K,0.0014 
2024/1/21,"41,679.00","41,778.00","41,945.00","41,588.00",1.24K,-0.0024 
2024/1/22,"39,599.00","41,679.00","41,775.00","39,461.00",3.15K,-0.0499 
2024/1/23,"39,938.00","39,599.00","40,215.00","38,572.00",2.78K,0.0086 
2024/1/24,"40,140.00","39,938.00","40,590.00","39,533.00",1.88K,0.0051 
2024/1/25,"40,001.00","40,140.00","40,333.00","39,556.00",2.30K,-0.0035 
2024/1/26,"41,821.00","40,001.00","42,192.00","39,877.00",2.73K,0.0455 
2024/1/27,"42,125.00","41,821.00","42,204.00","41,405.00",0.47K,0.0073 
2024/1/28,"42,047.00","42,125.00","42,808.00","41,637.00",0.94K,-0.0019 
2024/1/29,"43,301.00","42,047.00","43,301.00","41,833.00",1.16K,0.0298 
2024/1/30,"42,956.00","43,309.00","43,840.00","42,700.00",1.11K,-0.0080 
2024/1/31,"42,594.00","42,956.00","43,722.00","42,304.00",1.29K,-0.0084 
2024/2/1,"43,088.00","42,594.00","43,272.00","41,880.00",0.94K,0.0116 
2024/2/2,"43,201.00","43,088.00","43,477.00","42,560.00",0.78K,0.0026 
2024/2/3,"43,004.00","43,201.00","43,366.00","42,892.00",0.29K,-0.0046 
2024/2/4,"42,583.00","43,004.00","43,109.00","42,332.00",0.63K,-0.0098 
2024/2/5,"42,707.00","42,583.00","43,540.00","42,247.00",1.04K,0.0029 
2024/2/6,"43,101.00","42,707.00","43,375.00","42,574.00",0.71K,0.0092 
2024/2/7,"44,328.00","43,101.00","44,351.00","42,788.00",1.74K,0.0285 
2024/2/8,"45,279.00","44,328.00","45,541.00","44,328.00",1.67K,0.0215 
2024/2/9,"47,150.00","45,279.00","48,182.00","45,247.00",2.80K,0.0413 
2024/2/10,"47,800.00","47,150.00","48,185.00","46,900.00",0.73K,0.0138 
2024/2/11,"48,321.00","47,800.00","48,500.00","47,613.00",1.31K,0.0109 
2024/2/12,"49,947.00","48,321.00","50,283.00","47,699.00",4.36K,0.0336 
2024/2/13,"49,777.00","49,947.00","50,349.00","48,388.00",2.43K,-0.0034 
2024/2/14,"51,778.00","49,777.00","52,005.00","49,319.00",3.07K,0.0402 
2024/2/15,"51,893.00","51,778.00","52,700.00","51,280.00",2.44K,0.0022 
2024/2/16,"52,130.00","51,893.00","52,579.00","51,580.00",1.27K,0.0046 
2024/2/17,"51,631.00","52,130.00","52,153.00","50,611.00",1.39K,-0.0096 
2024/2/18,"52,061.00","51,631.00","52,449.00","51,165.00",0.91K,0.0083 
2024/2/19,"51,732.00","52,061.00","52,466.00","51,650.00",1.19K,-0.0063 
2024/2/20,"52,168.00","51,732.00","52,872.00","50,714.00",2.60K,0.0084 
2024/2/21,"51,856.00","52,168.00","52,279.00","50,600.00",2.23K,-0.0060 
2024/2/22,"51,287.00","51,856.00","52,042.00","50,903.00",1.87K,-0.0110 
2024/2/23,"50,734.00","51,287.00","51,537.00","50,527.00",1.05K,-0.0108 
2024/2/24,"51,630.00","50,734.00","51,724.00","50,590.00",0.98K,0.0177 
2024/2/25,"51,716.00","51,630.00","51,956.00","51,307.00",1.28K,0.0017 
2024/2/26,"54,417.00","51,716.00","54,720.00","50,903.00",4.39K,0.0522 
2024/2/27,"56,998.00","54,417.00","57,487.00","54,388.00",4.50K,0.0474 
2024/2/28,"62,380.00","56,998.00","63,780.00","56,668.00",6.63K,0.0944 
2024/2/29,"61,148.00","62,380.00","63,566.00","60,385.00",4.10K,-0.0197 
2024/3/1,"62,346.00","61,148.00","63,000.00","60,783.00",2.51K,0.0196 
2024/3/2,"61,962.00","62,346.00","62,406.00","61,584.00",1.37K,-0.0062 
2024/3/3,"63,121.00","61,962.00","63,229.00","61,402.00",1.72K,0.0187 
2024/3/4,"68,110.00","63,121.00","68,161.00","62,489.00",5.45K,0.0790 
2024/3/5,"63,818.00","68,110.00","68,874.00","59,858.00",9.33K,-0.0630 
2024/3/6,"66,073.00","63,818.00","67,658.00","62,805.00",4.51K,0.0353 
2024/3/7,"66,744.00","66,073.00","67,953.00","65,641.00",2.19K,0.0102 
2024/3/8,"68,018.00","66,744.00","69,838.00","66,100.00",4.67K,0.0191 
2024/3/9,"68,205.00","68,010.00","68,458.00","67,724.00",1.83K,0.0027 
2024/3/10,"68,948.00","68,205.00","69,850.00","68,048.00",2.93K,0.0109 
2024/3/11,"71,937.00","68,948.00","72,606.00","67,096.00",7.12K,0.0434 
2024/3/12,"71,237.00","71,937.00","72,760.00","68,429.00",6.89K,-0.0097 
2024/3/13,"72,974.00","71,237.00","73,588.00","71,172.00",3.07K,0.0244 
2024/3/14,"71,364.00","72,985.00","73,666.00","68,602.00",3.48K,-0.0221 
2024/3/15,"69,457.00","71,364.00","72,413.00","65,705.00",5.08K,-0.0267 
2024/3/16,"65,304.00","69,514.00","70,070.00","65,000.00",3.39K,-0.0598 
2024/3/17,"68,456.00","65,304.00","68,922.00","64,593.00",3.70K,0.0483 
2024/3/18,"67,606.00","68,456.00","68,940.00","66,648.00",2.32K,-0.0124 
2024/3/19,"62,072.00","67,606.00","68,136.00","61,689.00",6.98K,-0.0819 
2024/3/20,"67,912.00","62,072.00","68,155.00","60,900.00",4.53K,0.0941 
2024/3/21,"65,577.00","67,912.00","68,229.00","64,639.00",3.36K,-0.0344 
2024/3/22,"63,828.00","65,577.00","66,712.00","62,336.00",3.15K,-0.0267 
2024/3/23,"64,069.00","63,828.00","65,969.00","63,059.00",1.31K,0.0038 
2024/3/24,"67,283.00","64,034.00","67,655.00","63,827.00",2.02K,0.0502 
2024/3/25,"69,824.00","67,283.00","70,983.00","66,397.00",4.66K,0.0378 
2024/3/26,"70,011.00","69,824.00","71,402.00","69,347.00",1.87K,0.0027 
2024/3/27,"69,467.00","70,011.00","71,610.00","68,452.00",4.20K,-0.0078 
2024/3/28,"70,776.00","69,467.00","71,557.00","68,932.00",1.57K,0.0188 
2024/3/29,"69,862.00","70,776.00","70,892.00","69,015.00",1.47K,-0.0129 
2024/3/30,"69,683.00","69,862.00","70,301.00","69,632.00",0.31K,-0.0026 
2024/3/31,"71,402.00","69,683.00","71,444.00","69,652.00",1.21K,0.0247 
2024/4/1,"69,691.00","71,402.00","71,402.00","68,198.00",2.56K,-0.0240 
2024/4/2,"65,495.00","69,691.00","69,691.00","64,667.00",3.47K,-0.0602 
2024/4/3,"65,967.00","65,495.00","66,931.00","64,603.00",1.43K,0.0072 
2024/4/4,"68,518.00","65,967.00","69,320.00","65,074.00",2.23K,0.0387 
2024/4/5,"67,819.00","68,518.00","68,718.00","65,993.00",1.68K,-0.0102 
2024/4/6,"68,880.00","67,819.00","69,673.00","67,491.00",0.52K,0.0156 
2024/4/7,"69,343.00","68,880.00","70,222.00","68,821.00",0.55K,0.0067 
2024/4/8,"71,675.00","69,343.00","72,761.00","69,040.00",3.09K,0.0336 
2024/4/9,"69,164.00","71,675.00","71,751.00","68,253.00",2.83K,-0.0350 
2024/4/10,"70,688.00","69,165.00","71,241.00","67,606.00",2.39K,0.0220 
2024/4/11,"70,104.00","70,688.00","71,352.00","69,650.00",1.41K,-0.0083 
2024/4/12,"67,061.00","70,104.00","71,291.00","65,625.00",2.75K,-0.0434 
2024/4/13,"64,039.00","67,061.00","67,878.00","61,604.00",4.32K,-0.0451 
2024/4/14,"65,793.00","64,039.00","65,909.00","62,190.00",2.53K,0.0274 
2024/4/15,"63,488.00","65,793.00","66,888.00","62,386.00",2.49K,-0.0350 
2024/4/16,"63,874.00","63,488.00","64,415.00","61,765.00",1.80K,0.0061 
2024/4/17,"61,375.00","63,874.00","64,534.00","59,840.00",2.28K,-0.0391 
2024/4/18,"63,529.00","61,375.00","64,159.00","60,932.00",1.66K,0.0351 
2024/4/19,"63,867.00","63,529.00","65,487.00","59,698.00",2.28K,0.0053 
2024/4/20,"65,045.00","63,867.00","65,465.00","63,174.00",0.83K,0.0184 
2024/4/21,"64,992.00","65,045.00","65,744.00","64,310.00",0.49K,-0.0008 
2024/4/22,"66,894.00","64,992.00","67,282.00","64,581.00",1.08K,0.0293 
2024/4/23,"66,458.00","66,894.00","67,234.00","65,904.00",0.51K,-0.0065 
2024/4/24,"64,345.00","66,458.00","67,153.00","63,667.00",0.91K,-0.0318 
2024/4/25,"64,555.00","64,345.00","65,348.00","62,846.00",0.93K,0.0033 
2024/4/26,"63,874.00","64,555.00","64,838.00","63,376.00",0.72K,-0.0105 
2024/4/27,"63,574.00","63,874.00","64,028.00","62,498.00",1.13K,-0.0047 
2024/4/28,"63,226.00","63,574.00","64,470.00","62,924.00",0.37K,-0.0055 
2024/4/29,"63,960.00","63,226.00","64,304.00","61,949.00",1.01K,0.0116 
2024/4/30,"60,836.00","63,960.00","64,800.00","59,372.00",1.96K,-0.0488 
2024/5/1,"58,457.00","60,836.00","60,991.00","56,756.00",3.90K,-0.0391 
2024/5/2,"59,247.00","58,457.00","59,732.00","57,082.00",2.23K,0.0135 
2024/5/3,"62,978.00","59,247.00","63,429.00","58,914.00",2.89K,0.0630 
2024/5/4,"63,983.00","62,978.00","64,644.00","62,690.00",0.46K,0.0160 
2024/5/5,"64,173.00","63,983.00","64,769.00","63,034.00",0.71K,0.0030 
2024/5/6,"63,280.00","64,173.00","65,625.00","62,812.00",0.86K,-0.0139 
2024/5/7,"62,432.00","63,280.00","64,480.00","62,378.00",0.44K,-0.0134 
